id_site,R2M_R11A_F_A_01,R2M_R11A_F_A_02,R2M_R11A_F_A_03,R2A_R11G_F_A_01,R2A_R11G_F_A_02,R2A_R11G_F_A_03,R2M_GFPA_C_A_01,R2M_GFPA_C_A_02,R2M_GFPA_C_A_03,R2A_R11G_C_A_01,R2A_R11G_C_A_02,R2A_R11G_C_A_03,R2M_GFPA_F_A_01,R2M_GFPA_F_A_02,R2M_GFPA_F_A_03,cl_name
KDM3B_S798,5.999670015597058,5.745141975864216,6.422023870061297,5.830954335047407,5.672045549265487,4.873586595272155,5.7968213709032685,6.048023253689114,3.6868726637667084,4.576597141894759,3.6889806502860845,4.885926546183815,4.776816460195386,0.7154143130619839,3.976952923348607,RAB11_profile
TRMT1L_S66,6.869409386581493,6.881294186204637,6.8272745425137,1.743860229498384,4.337452530359092,5.314154934554713,6.869908511460084,4.649339748416022,6.648862362849418,3.0067024661334427,4.9786507277880165,3.811640482619857,-1.5876667377081102,2.8299027577792017,5.149062561022512,RAB11_profile
TICRR_S837,4.903351881593982,4.919199164950858,4.639500098652804,6.051472706152303,5.9516741639223065,6.003903362073929,4.773309827162679,3.277567570226929,3.122487252927513,4.560996296414031,1.9614914372082173,4.188374624993359,3.6421927155330667,2.38167982142275,2.0598469684671508,RE_profile
SETX_S1366,5.665297883475394,5.964501614636777,6.838795820339914,3.4997595542705295,5.181636370758381,3.5583831500241847,6.348528990275466,6.667296750223273,5.5839351659021315,0.896304733452336,4.427003086699905,1.4028800212314936,5.32744282025128,2.773811552833778,2.7581633709960123,RAB11_profile
ATG9A_S735,3.746255142830861,6.043681275931852,6.282285100490321,3.8377720923149163,5.644835751130134,5.414024937408958,3.8385122588732647,3.2807644690695765,3.114425104767918,2.8631214514434795,4.7944290380856245,4.419363549503862,1.6842206322085675,0.3568716059790482,2.2145303917753263,RAB11_profile
POGZ_S330,6.160328099986121,6.23518055280304,6.317354852595224,5.1842268065949,5.3839468220416755,5.619228617196601,5.6109316770526645,4.482215679447505,5.839237094717695,5.68602196563423,5.66362419351824,5.383867361420905,2.3512748189031476,5.856078615925532,5.70775618120858,NA
ZFYVE16_S939,5.567760568412414,5.75100790492351,5.867659429987524,6.388190258134553,6.283887427047249,6.327090708148809,1.8577050020804684,5.66637525280561,6.090234821592569,1.5247045945868707,5.30851282820405,4.740354376210659,4.981462455216626,3.807653852523959,3.3964284572951344,RE_profile
NUFIP2_S629,7.656716650160975,7.664871277924737,7.51094333534244,7.6294124160190755,7.592662994807331,7.407874885364345,7.667398190173351,7.388881519040985,7.737267693007012,7.327308270974124,6.818619829626121,7.314899114420144,7.26555149512941,7.198261748959773,7.070245267248678,RE_profile
NUFIP2_S652,7.255575621063609,6.825232500884682,7.209824489138602,7.620542676201686,7.7467820680267465,7.382130140714142,7.537089726730863,7.354270691156997,6.844003522055124,7.251189728927186,6.7300992542458005,7.206421128937401,7.025733041029885,6.959790539060232,7.109419635442114,RE_profile
NUFIP2_S230,7.200863812699787,7.294809835283444,7.503601850534609,6.25295918457357,4.639933357956999,5.87737699760309,6.927306579401957,7.528144253676162,7.178733259330605,6.632355493955467,6.11553938492149,6.3265306896059075,7.006813919155931,6.53560789131305,7.002978452662014,NA
SZRD1_S87,1.3211554234456369,3.431875804242933,3.8328798901758283,5.9548264230461205,5.796923162984754,5.696286471513207,4.136833360610714,2.0657427732890095,3.044300532549598,5.867308855736444,4.37447343142734,5.816877094319655,3.123180731957815,3.8474171081474045,4.0620665253328925,NA
HAUS6_S507,3.3709334804134627,5.63350201466833,5.64755196742489,5.481815152709408,3.5998643728998596,5.693121794362339,3.9634722482411844,3.1449411157274687,-1.3269128193516124,5.039097648879729,4.070963292268834,3.9640971299185073,0.41529936829357705,0.43038812241387703,4.912341911668089,RE_profile
KIF21A_S1636,2.6066271806221306,2.4293723453608558,3.5271674648411033,3.1888544643242973,2.0441729708086456,0.7075551025398976,3.668729789055578,1.3604541743677565,4.245920669729549,5.104816606127787,4.264395106105395,5.223499580138785,3.995055965742732,2.92757130039789,3.991000743383713,NA
KIF21A_S1219,6.353313637461289,6.290132741667779,6.59178761657704,6.1480443784274845,4.413674142629151,5.15934191996343,3.0919975140740616,3.7612501810514294,1.2295977416043424,6.292199002138258,5.917129513551112,6.136568922769419,2.391521234223204,5.133064043976315,4.563561385204379,NA
KIF21A_S840,5.701810655299093,5.518265112949013,5.701167470499378,3.9516588414266405,4.890029183230151,2.4264015258397,5.48334550367738,4.226528514487895,5.405319800510074,2.9636676737150824,3.71264071665476,3.105747426189749,4.521133208847826,2.9319287378309573,2.934756508353459,RAB11_profile
HDGFRP2_S663,4.994658410987718,5.08622206968809,4.660903465509515,6.52957089808229,6.2521442502876035,5.307805497674527,4.84554533729906,4.728879939241426,2.102821164129569,6.38065265935432,6.27579671546179,6.322605323222492,2.7890856100221795,0.8709285077791309,3.1859330228576557,RE_profile
EMSY_S209,5.496686292297737,5.614029846325855,4.541004887091825,4.37717973827517,3.1454140045402914,4.31685266320223,5.282755976852771,5.417829494835454,5.496776444726502,4.255390673239997,4.3807742050595815,4.41059694729324,-0.04978792759442818,4.070829979919291,3.3980310093967327,RAB11_profile
IRF2BP2_S360,5.5955778010221104,6.737809307654791,6.631074550586538,3.693783061408943,3.0526342645122035,4.175388781799562,4.318323674555353,2.0528954697324693,3.9747999350390657,5.838302111515678,5.626397587614696,5.0813626411232375,-2.520671422491608,0.5299468974030432,5.126806154453494,RAB11_profile
IRF2BP2_S240,4.93709571197988,6.080151810821817,6.300094588733381,5.296464206024744,3.5668687566842716,0.6066716624180399,3.4063098018851625,3.786967574974299,2.520278985263782,4.7017859961266195,4.5591870584051915,1.4944451664749705,2.284656487419185,0.34298302076293474,-1.1068016252215127,RAB11_profile
HUWE1_S3910,6.034312111482325,6.55825736107504,6.607544236219474,2.775174410326439,3.7331740134296503,4.934212501542223,4.108065236282755,4.08420404572378,0.6726251695508019,4.261998534522181,5.2277688865195895,4.9237425488120525,3.821510337737731,3.8000265188298963,0.9860277680218528,NA
HUWE1_S1894,4.209511074825436,4.701734102976673,2.473415025882145,5.584898407327837,5.743189638428832,5.799056127041154,4.692951740588855,4.565638000354964,4.6167495464489585,3.299441627226442,2.8505520644885456,3.580593609446868,4.099702757199634,3.944331806243219,3.175131355829868,RE_profile
HUWE1_S1898,6.933026283130114,6.956047177620066,7.21201926787824,7.261901422801251,7.130672994211311,7.109365699145243,7.382338447463095,7.15777297859985,6.595478800307288,6.984731172678364,6.161675044537091,6.748014136419053,6.80050517959087,6.681521131491356,6.81365935500403,RE_profile
HUWE1_S3744,5.584334441236448,5.7940459800485735,5.929024100317724,3.8313470130278837,6.133797342241413,5.893637828828789,2.271378247376345,3.5226515761409685,3.692952021123554,1.6753736589735047,0.26990943092088315,2.9316710164543487,3.1161893478028446,2.070608533834807,5.295896583444959,RE_profile
HUWE1_S3748,3.5354257669758233,5.276605399035161,3.770874211238491,3.8417164879278762,3.8505337324270386,5.348242342100004,6.0612841522579295,5.758351931333706,5.978604522803534,2.8756956863499816,-0.28380699171743373,4.865965075478095,2.8944616501789615,2.0484459942566904,0.5796261811421699,RE_profile
PHLDB2_S513,7.11798289001639,7.041707605631331,6.936987831833096,4.188523072926522,3.631868026471177,4.990503389782792,6.606197438598522,7.042602126671309,2.703145297144071,4.278572020779854,0.8240622487359306,4.428068838579868,2.550259271500132,6.653917282206169,6.2320408087959285,RAB11_profile
PHLDB2_S384,6.29887282735742,4.863317929043468,6.3011787050002654,3.647825144668673,3.028251585892991,3.095398745415018,6.453276183128879,6.38714280739132,5.980519671057749,1.9682752124195289,3.228465593091624,2.718937788811894,3.644616259848833,2.2541081905991582,1.7100331559156166,RAB11_profile
MYPN_S907,5.6174818837671765,5.501927704350198,5.859048868888087,5.58023124117561,4.1497858382795405,5.490389597391664,5.416227710060287,5.767013648837137,4.071870413283987,5.739692978425098,3.807167534657916,5.441358457922403,1.33811717281713,4.65762513829515,3.3729055177429723,RE_profile
MYPN_S418,6.779119342826664,6.615117732881025,6.425110312944621,3.860244714516069,4.33179936737968,5.119468463043562,6.911571625488453,6.847306129295114,6.832063882395926,1.920715501116136,4.064707321894564,5.273779935426052,4.070112444901712,0.4754138831146637,3.5713617974010274,RAB11_profile
TBC1D1_S237,4.997026624746231,4.746638721363813,3.058090841446775,5.575745135642453,5.5542157959632865,3.818708629507925,5.655919926998523,5.960011996799953,5.959851738285786,5.481647536561627,4.94514167541841,5.440363376081297,0.7134098961244542,1.5513512943994092,4.053888014960956,RE_profile
RBM23_S133,5.597035483287773,3.9913038900524445,6.011838381655826,6.185604231673087,5.935805284045844,4.4113027009618335,5.468911946403307,5.556833158253445,5.255907902515254,5.624463121446153,5.467833878640243,5.834667733362394,1.1529911704649942,3.6910494144052235,2.3344354331275246,RE_profile
PBRM1_S10,5.628870433261019,5.817693246223326,6.0136127217585225,3.1409358485594736,1.445550786790562,2.7525445218200564,4.139373377565324,4.8756346711113725,2.952076290416869,4.678306037449071,2.928029306530248,3.2113326925419816,5.417414391681144,3.154347994338604,5.543807950049142,NA
MTDH_S298,4.628356671771412,5.718464156352161,5.544230298491509,5.96965881199701,5.084074001725669,5.553245118630282,5.23070892641028,5.570547181945151,1.9514034793487225,5.455037227453715,5.129745609142737,5.418650760306707,1.6154817593750281,-0.5600434166778525,1.0602875498787854,RE_profile
BCL9L_S813,6.209488816988619,6.44164865946772,6.50727312860299,6.7999093295592905,6.646905846597024,6.840275680835268,6.719832658267529,6.606053853526255,6.365046536739256,6.711078042384198,6.74763135018168,6.71350714748247,6.5607010649876525,6.552048294723447,6.684914886640244,NA
BCL9L_S997,6.305200062939167,5.417764982954067,3.690852634124618,5.771308920964931,6.0079779574830106,5.775166097044303,6.56903906194224,4.45026640922049,6.726523046314675,5.8727938066568814,5.682360218734093,2.218860735236378,3.5288949392462436,4.516574278278272,2.7252055458633846,RE_profile
BCL9L_S999,6.305200062939167,6.3327105894341305,6.368090655106036,6.7809453278728276,6.0079779574830106,5.775166097044303,6.762684486201066,6.321727947718822,6.8626924204713555,5.8727938066568814,5.682360218734093,5.315108943456422,5.971744462448117,5.888118026227513,2.833650351649184,RAB11_profile
PHLDB1_S461,4.228225920328898,5.8622193496637935,5.927523396321039,5.64353104450282,5.231297071072403,5.823747860447712,4.772893145548863,4.619528607448891,3.6363842725749325,3.5726462841618623,4.581470434130594,4.850429672839915,2.8179366250317237,0.7246425415235986,-1.5747320728266514,RE_profile
PHLDB1_S430,5.851045977125138,5.753446397987578,6.050645879153678,5.9219168433832925,5.809785139322222,4.744279786703501,5.724978749544284,5.957688576865087,5.251187646979802,5.407723236444323,3.85771617913515,5.40276461265681,2.618019732900375,1.7315319237814273,5.465818352994439,RE_profile
PHLDB1_S1241,2.9240569137843586,3.3673393614215645,4.1895104927738025,5.732969883601403,5.654078681648036,5.703397685540367,5.36482582230624,2.8925442694898256,5.828824530804851,5.5853189184643375,5.693526181314986,5.879959236628597,2.67582342446417,5.121940719467967,4.746444821996497,NA
STK32C_S18,4.787650196178594,5.281573130453677,4.7366126561161535,6.148612979727512,4.636039384798584,5.549001000955546,2.1436618443929567,2.502573576312899,4.405707915826705,6.426965154327036,5.832302606843385,6.2622193476530414,3.3541759633192143,1.982166441253165,5.4062711730405,NA
LUZP1_S394,5.5039102738710906,5.4156301642142575,5.574668653083802,4.099433886615936,4.653690946088497,2.545578355904571,5.184462273693809,4.3389408568780645,5.096265793673546,5.005353507214299,0.6968413926184991,1.4137337166848303,4.343068072675059,2.1869207209342982,2.338235359337921,RAB11_profile
GLCCI1_S105,5.178406521476807,3.8588810260678095,4.606893359112376,5.601967018849113,3.228289784980889,5.665791535382129,5.191684993529678,4.609170531978426,1.113907573146724,2.1442384060873105,0.9190681745726548,1.668118107045827,3.017994842039612,5.0521019976506905,2.877828836951817,RE_profile
GLCCI1_S107,2.6542114929277747,2.4282026315578964,2.483885697180217,5.601967018849113,3.5459814415807784,5.665791535382129,4.598702659839324,4.979469716795921,1.8432175769700407,2.0155026236201046,1.0022362139073961,4.787563701010273,2.6104141102772442,3.6186523084479414,0.37566936521205374,NA
GLCCI1_S108,4.584343915902419,4.980323887704789,3.3391666115347567,5.734762164143533,5.578698016446227,5.555382471949949,5.177108597934171,4.308690127791344,5.1374451999811255,4.454901280624596,5.03843147633329,3.6981132631006046,3.575987323590173,4.940930447712791,2.691718454635345,RE_profile
GLCCI1_S79,5.225756033480239,1.5769120069556708,4.278164520779189,5.157395293089441,5.894798669745861,5.832649198149111,5.211340859919863,2.9744992508169816,0.4195276079232704,5.8415905403367825,5.50745898987244,5.712724724282308,5.261723117647286,4.8973957182963215,4.006947525779998,NA
GLCCI1_S223,4.659448226471548,3.2010248462201454,4.807276370747813,5.698662746604869,5.490566765294017,5.5372921006953835,5.479812804211767,5.521824945049595,3.0040116632533413,5.3306831029796475,5.011559736188258,0.7440212170792648,-0.06157530613650675,3.339774481762265,2.3442785226509435,RE_profile
FAM134C_S320,5.9683230490595,5.965447560526532,4.993671199015892,6.37755627305619,6.360263110426991,5.79394716768764,2.7751542004939393,6.118149499933575,6.055948537270716,6.4554721608016665,4.103377354842535,6.187175731204474,3.0620281346326896,4.105860682621405,5.124768782553887,RE_profile
PARG_S29,5.621152824085197,5.7340959135051275,6.029181659356514,5.778883634228089,5.825744607940308,5.534054593542187,5.429076240502753,5.647784282088279,4.670274751953369,3.7455179742606073,3.0855189646146775,3.384836066276974,3.8846739091871303,-0.3630533184215654,4.249591849341019,RE_profile
PROSER2_S212,6.115607909177084,6.3851894014866515,6.548171129973437,7.339778706113231,7.047595542485966,7.296688645348422,6.693490311763411,6.457265715979342,6.498843413277538,6.522299875999483,6.360371526683735,6.262872269549294,1.6812541287628027,3.3358038074723773,2.596780771741351,RE_profile
PROSER2_S215,5.056115236965854,5.505259494644383,5.4978452182535325,7.240979375677833,5.17469257937479,7.17692127378237,6.334110880449002,5.995029165329087,3.4544695738388977,6.205459913502855,6.141630008548327,5.804789673699397,3.872590525359327,3.5541494746939852,4.927458104487889,RE_profile
PROSER2_S43,3.5577199154940597,6.447871866014745,6.753126434649249,3.962514926160263,3.079037082392469,4.974172971869297,6.9806670212909445,6.647666239201531,6.2151878731051635,4.934704782845954,3.9208346708344237,2.1570824019778296,1.109190051085558,1.3790941101443321,3.7425930388817505,RAB11_profile
RALGPS2_S296,4.835958126196324,3.4531927794364123,3.3478085205384662,4.376372989666757,3.457372417180313,2.989174593818438,3.3220172471137923,3.3869568374091825,2.7658990990702113,5.975909437353581,6.004465521548611,4.800210777951195,4.060408572349871,1.1669987084036713,4.934142515562708,NA
RALGPS2_S308,2.1069626463184914,2.8966582588026184,4.142915089614404,5.937211140609844,5.748983449142395,5.291303209672498,4.659143984699864,4.6256577113155455,4.531227079106644,6.317396061711923,6.2613622670006235,5.90598398704407,4.042066749383611,2.723595125604576,5.305818965868456,NA
LSR_S419,4.961410647320191,4.350880909943159,4.680429548773279,5.994495192526306,5.821549799884016,4.258887473259614,4.345138047185556,4.786730818223039,1.7172202400860144,5.336183258884988,0.5407975955070885,2.599269942660807,1.7984235387967344,1.634719633904007,1.9327518297946398,RE_profile
LSR_S595,6.4462929514243905,6.141048444843681,6.39066800298408,7.0885563966156235,7.054787364447353,6.689373239591136,7.182554371120145,6.828279907339562,6.631520184091398,6.913173502572395,1.2469558400644365,6.92571978529187,3.9078096446193076,1.7466515361604151,2.718192518460969,RE_profile
PTOV1_S73,6.651509796490069,6.4029287449682055,6.470733613871859,3.180809297493058,3.8717577691538567,0.7478764656788082,6.335251179399415,6.404139114068751,3.286673882783975,2.5304712859018723,3.700789714593535,5.122781467909842,4.642962029575549,4.796627430251628,3.8808132003484195,RAB11_profile
C2CD5_S280,5.915118602651814,6.369232054564882,6.3576095972315345,2.9759186961447424,2.306242455187327,4.316528636354556,4.430495727607643,6.1635890666210305,6.349640160765409,6.295408845094596,4.686213110319765,6.2366331789415215,6.1986402827750995,6.10067427904937,6.180426484102413,NA
SGK223_S653,4.950868307763469,3.033405050754774,4.8343633384659475,6.135050080245657,6.614572713400395,6.1167976203136165,5.340430795751271,5.0073739566094435,5.315400056572958,-1.104700078873929,0.9875839477899135,5.148498885367682,3.814199114833567,-0.06304893980138804,5.237355942515248,RE_profile
SGK223_S745,6.133905262709664,6.065047963739133,6.327630180904408,6.435404460607716,6.327544999422811,6.106345114023015,6.139971898754478,6.108733112580262,5.8844120248920415,5.9123019878933825,4.236749487858606,5.756388874206454,2.332667657314161,3.2255645623247684,3.3043206559582354,RE_profile
IRF2BP1_S453,6.81669117539172,6.765765874308976,7.023955456972504,6.391534840238749,5.71346385441759,2.410660553880104,4.3629859505122495,3.210445405380511,2.636802888439704,6.640867264014332,6.970617570588525,7.060114052639114,5.531219724022089,6.10509175179548,5.857266906352567,NA
MISP_S395,7.290388498504617,7.4205337364734145,7.638631357023153,7.891587920015791,7.753331316047715,7.76097116108938,7.7707577699766235,7.55915388070298,7.408682028857302,3.9462804816319066,1.770592771763742,4.4894575729124195,4.9735040790995,6.571508410728,1.725368614015287,RE_profile
MISP_S397,5.171314260377612,4.809967780571188,4.940618260697045,5.957459906604712,5.966767894745794,3.50519010646528,4.975297835342312,3.692040218461335,5.282193333076475,-0.9698438789427337,2.63498144821851,5.398550586465371,1.9504884859815892,2.5909772875370325,4.701618511422781,RE_profile
MISP_S400,7.438443935857378,7.552706848964757,7.6485805882785165,7.6828841888313475,7.638438566425825,7.625191493392508,7.9297908482091195,7.683646463972316,7.639786655892606,6.983003735501323,6.45728054724673,6.972471861938817,6.871435196819968,6.829170363552865,6.90784969220851,RE_profile
MISP_S284,7.531943294659545,7.566870173550323,7.343217644557431,7.664803972855499,7.210271817528435,7.525210315137837,7.618256167580202,7.399819697500113,7.254010528601164,5.991844839210037,4.037003631941521,6.3687303135484195,6.533530735513571,6.609640920931379,6.371023068930346,RE_profile
MISP_S471,7.0286934827821845,6.92311391318107,7.306335577195238,6.460595672345839,5.182084996924629,6.3869069047014495,6.803467379884554,7.029555582646123,6.647494419161034,2.986325765754785,3.8501008919963633,5.215459683633906,4.46769813546478,4.09535346636607,2.335471327747515,RAB11_profile
MISP_S575,7.97960846607468,7.921243827115502,7.859903296206157,8.125682504745736,7.841998569006068,7.777969881746283,8.08423502172962,7.824756906682027,7.799129093615129,7.595127072481985,6.904653011333701,7.57061909130593,7.494018391990063,7.580431016228734,7.3967512473439845,RAB11_profile
MISP_S78,6.577663822309283,6.82888650196371,6.849290601424348,6.922881928985681,6.677709835770931,6.244459535727878,6.590471661739664,6.760449824008511,6.429489873302569,6.425359931145796,6.337882970361501,6.118367033002169,6.159684267156353,6.158252511003224,5.840534960003113,RAB11_profile
MGA_S1208,3.8333998556271824,5.2533872639168395,3.855465085236001,5.5307344108454934,5.291153091965098,5.1020564757751865,1.4092533991655536,3.5945927596946867,3.5513605784785063,3.3914794789517986,2.5502101583158643,2.902824526775761,2.0668046166632372,1.8473927884736492,3.525271970513022,RE_profile
MGA_S449,6.150935170186389,6.157808001562406,6.322195917823374,3.801951436288602,5.030312481131282,3.3775209345692385,6.420538812821177,6.097607812405173,4.640311449811611,6.001456821239572,5.309863010879005,5.900582949887955,5.533716633814935,5.795661128066067,5.231800653023696,NA
PHF6_S121,5.7142884435874794,7.196946672829276,7.273757555717095,6.59298410914175,6.412555556360956,5.758489671543139,6.978987572596714,6.875748006620258,7.097698449794878,4.062993149787018,0.20871668890939787,3.0038336333842097,4.335355431273329,2.956293749073544,0.497087260908776,RAB11_profile
WWC1_S535,5.713569379535794,5.654275004210917,5.991432982148296,3.419927255329351,4.8009158246217805,3.561740013933136,5.999116622612834,5.922942552381002,5.570989670460501,3.1385004349244308,4.847484470469882,4.090376965495339,1.5739378387539555,3.53618115599014,2.027435830381097,RAB11_profile
CMIP_S377,5.900749319064082,6.068761992074299,6.108307505905017,5.934746097515087,5.788623157673429,5.945367066777311,4.1137324065093575,3.11265448215185,3.830706047739153,3.784991096025126,1.3361860503907645,2.236636928570374,0.5206878243956989,4.0891340852662825,4.187769368720586,RE_profile
ZZZ3_S381,3.55795029388392,2.51419004713099,2.770127620675621,5.623077502639754,3.6749585876968522,5.88360188865165,4.350984908067389,5.260408796195242,2.4556313630355646,1.3846913703975616,-0.8874485423580705,1.8541750537929969,4.757873947694169,3.90839349576966,2.4158015651000992,RE_profile
EXOC8_S19,5.281971326728018,4.291367846380885,3.448659516359842,5.6284046277510695,5.558639731020054,5.240375827729867,5.344076165706318,4.362226555762053,4.219932350069847,3.8739229739669083,3.657440120733034,2.155069132043763,4.478740412968013,3.6298990552351404,3.454020869431516,RE_profile
ZDHHC14_S440,5.136872989910136,5.315291882748863,3.3779850198104087,5.550729924580121,5.361201734868065,4.929958247218125,5.202320655715101,5.273830943180098,5.259779420065622,4.3926942608539425,4.098532344560094,4.214327057193343,4.20955937982257,2.5965684804360083,2.8633118844139185,RE_profile
RPTOR_S863,6.00228740914375,6.319115720977867,6.296724050284112,4.668448005592907,4.1775112294856935,3.17645121550551,6.2851146417236805,5.912340134818516,3.2960677193243297,3.461589900605738,4.487096050530698,4.802562584165888,5.340361593227896,2.905573505659568,4.060035094341503,RAB11_profile
AHI1_S45,4.385772917880107,3.5202221742642337,3.414402071117582,5.507108397600697,5.570710836951506,5.110955078804819,3.6413634092366336,4.645501535467287,2.558426924723699,4.220337035108351,3.6755266518313956,4.125834984159649,5.339593090417995,4.023761634008581,3.284242365583682,NA
STK11IP_S599,1.605917130784289,3.1199771983551936,3.436506678063956,7.0102178397607915,6.944794001385374,7.0303860480242655,2.9098338596729834,4.187239778937395,4.623710309406,4.211507858619722,4.939204715762334,5.277807481704591,2.5463697772036715,1.1589743823901935,4.1484051793639285,NA
ZNF687_S253,6.350850698748409,6.4069336553697225,6.229963418729545,2.620117318999033,1.0657558844547257,2.863978126122077,6.203257447058947,6.040947162444197,6.409310978727782,-1.374549935050692,2.5154761294639765,5.393559138978481,3.8907380056752516,4.018599595715961,2.8049304434379447,RAB11_profile
INTS1_S1327,4.100918223464131,4.7294102326969885,5.275057994281072,4.2878963851434175,3.7081233865275802,3.8117507877735655,4.585204032550743,5.2892919581056645,5.4748240538053095,2.646174525387646,4.502862762251167,4.190883888220041,4.2755184496861505,1.768768312557759,3.2485528615855834,RAB11_profile
SLC43A2_S137,5.467508777106316,5.476063948564252,5.933100599565189,2.764935015273777,3.7871253426048916,2.414931146921212,5.24431459513087,5.602683614857708,4.582741517104779,3.635914808583076,1.5880369353785775,1.6311474754820692,4.13608777739048,3.172074845115856,5.329302871794815,RAB11_profile
EHBP1L1_S191,6.766371985202317,4.6441224379849295,6.467608873248029,4.5052297246850825,2.2848137782952467,2.936739479291401,6.595065058428599,6.4296662340314965,2.46793940183868,3.4534849702832693,4.254627967262556,3.552352767197944,4.150562611843248,2.0973788698154903,4.276189230756435,RAB11_profile
EHBP1L1_S310,5.217267385479135,5.017973231607238,5.437999887732774,3.4746513956671476,3.911131207891856,4.859461887041378,3.7016104999584076,4.300323040249461,0.36112604254134073,4.594964569665189,2.56582561535012,4.957814741066051,0.725665409383935,1.6184047277960998,2.6835185036078184,RAB11_profile
PLCD3_S573,5.70405385803386,5.506217344291815,5.883706781551587,5.736228144620096,5.484738842370387,5.46764364425501,5.614881168392385,5.702462661396068,5.433330132678357,4.418505249397434,4.230509421928688,4.65632357140539,1.5226519401238185,2.0355767526198445,1.9838474045363177,RE_profile
MICALL1_S578,6.117067309707091,6.256576934141158,6.4001817949002735,6.039331578574152,4.1370984802774835,5.598917801698289,6.239298173790968,6.260097682778035,6.1228360414984495,3.342750456370789,2.418242643013743,3.8192615520225877,6.062202437034534,6.33767072773987,6.249351155001773,RAB11_profile
SYNPO_S510,6.551880237342857,6.359669078674948,6.375294535991437,4.713266391313536,1.8296481179345614,4.273052328698009,6.371829552525386,6.533554289340487,2.271519561245059,4.86312915221868,1.3445378270669885,4.0946022890578595,1.287578502157967,0.3357655379622875,4.075162523810622,RAB11_profile
SYNPO_S610,4.12567215791165,4.488458029051599,4.617444167315053,4.045403624789616,0.7422125212115862,2.6018168878729524,5.559520833879172,4.7729632705699165,4.5334314355994545,4.892743213583295,4.753668450069478,3.2995532951247717,4.133558304518638,-0.046431671885461157,-1.437628538491249,NA
AFAP1_S664,5.262390847069857,4.209936288478796,3.363396879041881,3.700907504369595,4.307825719484114,4.526891574749053,1.6859919986053735,4.14212208507635,2.5189288030061183,7.078206422879836,6.822827508767678,5.37586631726206,4.2009068038169515,3.7487464046843586,4.777815103315232,NA
OXR1_S193,5.287128556142854,4.08336968922414,5.366372774911655,6.090574957905315,6.07692986221263,3.830905465959133,5.940269372306567,5.166995422534388,5.45982263250231,4.136720526565798,3.0152447776798343,4.524327117341297,3.961471295515385,-0.9527794382760089,0.63592898767783,RE_profile
OXR1_S194,4.495913258304045,3.3420870872532618,4.359093349923661,4.436798906644641,6.071807040320821,5.575618643690949,4.440280571800738,4.921637753954858,4.25688036475562,4.923320033980774,3.5624441751369513,5.076246112111553,3.1822172080349285,1.0655479712395008,1.9982748765004317,RE_profile
NKAP_S149,6.162774828726144,5.931138690751563,6.239798717437239,6.9280436686750635,6.868428613455608,6.684519317537306,6.329129014380354,5.846127960340663,5.9418061190493505,6.8243286605598215,6.292124518690271,6.816561943363021,3.5758882291399594,4.069158337195491,-0.14929929689614774,RE_profile
FAM63A_S103,6.141785347382349,6.060288772108932,6.347762352795849,5.305751935190427,3.2569497345927885,2.1246235054318046,6.107871315191023,6.130934922547852,5.850464816429634,4.024570206166984,2.319114214917101,4.702053488142044,3.635274419088252,4.043882410774109,1.2535510812185446,RAB11_profile
FAM63A_S441,5.418906070399675,5.410445571655123,5.752667080480951,5.263714433981165,4.482312846258599,3.909494455449463,4.741217394138222,5.328206440064433,5.086886807739793,5.231102598710847,2.2597719143389465,3.4024739851676626,4.128691273507945,3.959333515725673,1.049059511903847,RAB11_profile
SLC15A4_S4,3.9739774989637793,4.52288548852114,5.1702894530235985,5.437122451319749,2.7515346677183374,5.607845875455323,4.527807231872228,4.065937864516181,1.9816646208688296,3.4849992227197357,3.34531609026215,2.557549924084405,1.0183408167461452,3.4012379117118785,-0.8808320331100612,RE_profile
CCNYL1_S25,3.564543552869262,5.0079061952692845,4.326557887174223,5.4600623959835595,5.5811885720195225,5.446197018449628,5.256348578072035,5.187228923142486,2.591784946664975,4.082489704035622,3.583894323098897,1.0325675921825797,3.185518788249042,1.1257667569924323,-2.0009717664183064,RE_profile
PRPF38A_S209,2.873206805256163,3.5914382837562027,4.825886463320958,6.715269530630823,6.503955298744949,6.8578746828091415,4.521242878023099,4.771122625802413,3.9892774159781883,4.1874162409655415,3.5648895896871826,4.726466894417159,4.780258543320164,4.178572884699557,1.2731022346839929,NA
RNF169_S403,6.072643408239312,5.831776947146564,6.136190743786458,4.784987481239834,3.4759476738583697,4.73144206772865,5.88180304861952,5.7560764528924295,6.082946733106874,4.281776001541429,5.007893567005076,4.626242926760627,1.5039180877138105,5.512958747576905,5.740870205570731,RAB11_profile
EHBP1_S987,6.081316795095037,6.094091917717956,6.231589949891147,5.6174327112193385,5.329391612717877,4.127463123862374,5.700028492682447,5.988209126683889,5.42391199738807,1.6444684619937449,1.9374585548682215,2.9830781197556573,3.279809942792374,2.027972260956512,4.446424033743831,RAB11_profile
RBM15B_S109,6.1719240923942715,5.990544261880218,6.198515943823188,2.5146439773116622,1.6349074789820595,5.153737511445035,5.783700382091278,5.935001741403123,5.906204812219375,1.415214813915437,3.969903169756746,3.7341644323130785,4.136513079262671,4.582441767796031,2.4735694873371075,RAB11_profile
